category,cores,memory,disk,cpu_time,wall_time
ttW_mAODv2,1,1526,24,277.78,304.85
ttW_mAODv2,1,1525,24,736.15,755.992
ttW_mAODv2,1,1524,24,742.93,760.07
ttW_mAODv2,1,1531,24,747.42,766.684
ttW_mAODv2,1,1525,24,750.97,768.727
ttW_mAODv2,1,1866,24,471.04,491.077
ttW_mAODv2,1,1844,23,228.95,245.828
ttW_mAODv2,1,1864,24,771.16,789.481
ttW_mAODv2,1,1856,23,235.97,252.786
ttW_mAODv2,1,1522,23,237.64,256.975
ttW_mAODv2,1,1855,23,271.34,306.344
ttW_mAODv2,1,1856,23,271.09,307.082
ttW_mAODv2,1,1510,24,249.55,265.276
ttW_mAODv2,1,1852,24,248.08,267.616
ttW_mAODv2,1,1525,23,250.89,267.815
ttW_mAODv2,1,1524,24,251.04,268.487
ttW_mAODv2,1,1524,24,250.56,270.435
ttW_mAODv2,1,1526,23,255.4,273.142
ttW_mAODv2,1,1858,24,281.48,318.499
ttW_mAODv2,1,1521,25,254.65,274.776
ttW_mAODv2,1,1858,23,257.829,275.629
ttW_mAODv2,1,1519,25,258.89,275.997
ttW_mAODv2,1,1851,23,260.29,277.832
ttW_mAODv2,1,1523,23,264.17,281.436
ttW_mAODv2,1,1526,24,265.3,282.124
ttW_mAODv2,1,1522,23,232.38,262.969
ttW_mAODv2,1,1524,23,243.59,270.195
ttW_mAODv2,1,1524,23,248.33,272.522
ttW_mAODv2,1,1855,24,273.64,291.684
ttW_mAODv2,1,1522,24,278.1,294.827
ttW_mAODv2,1,1854,24,736.57,750.753
ttW_mAODv2,1,1531,24,250.71,279.787
ttW_mAODv2,1,1327,24,238,267.183
ttW_mAODv2,1,1334,23,240.92,267.701
ttW_mAODv2,1,1859,23,681.64,696.843
ttW_mAODv2,1,1335,24,250.28,279.37
merge,1,807,877,426.2,469.099
ttW_mAODv2,1,1521,23,705.64,722.829
ttW_mAODv2,1,1526,23,717.14,732.769
ttW_mAODv2,1,1854,23,747.09,764.687
merge,1,805,906,450.98,526.399
ttZ_mAODv2,1,1857,25,765.4,781.509
ttW_mAODv2,1,1527,24,775.34,796.084
merge,2,815,972,2098.18,1960.302
ttW_mAODv2,1,1854,22,655.71,681.467
merge,1,734,974,768.64,843.16
ttW_mAODv2,1,1855,23,225.74,238.711
ttW_mAODv2,1,1523,23,228.46,245.209
ttW_mAODv2,1,1325,24,237.07,252.822
ttW_mAODv2,1,1337,24,237.05,254.087
ttW_mAODv2,1,1527,24,238.54,257.75
ttW_mAODv2,1,1523,24,239.85,257.884
ttW_mAODv2,1,1520,23,243.48,259.597
ttW_mAODv2,1,1520,23,245.24,259.358
ttW_mAODv2,1,1853,24,243.01,261.827
ttW_mAODv2,1,1860,24,259.32,273.25
ttW_mAODv2,1,1861,23,269.9,284.529
ttW_mAODv2,1,1858,23,779.69,815.242
ttW_mAODv2,1,1856,24,283.1,299.708
ttW_mAODv2,1,1522,24,287.89,305.273
ttW_mAODv2,1,1857,23,726.94,765.123
ttW_mAODv2,1,1522,24,747.86,783.697
ttW_mAODv2,1,1857,23,711.05,758.451
merge,1,798,972,495.74,543.547
ttW_mAODv2,1,1524,24,272.37,284.28
ttW_mAODv2,1,1860,24,766.73,804.495
ttW_mAODv2,1,1530,24,784.71,819.898
ttW_mAODv2,1,1529,24,743.06,785.946
ttW_mAODv2,1,1521,23,765.19,788.331
ttW_mAODv2,1,1855,23,776.89,826.699
ttW_mAODv2,1,1523,23,774.3,808.808
ttW_mAODv2,1,1852,24,816.35,845.476
ttW_mAODv2,1,1517,24,788.64,809.457
ttW_mAODv2,1,1860,24,803.85,854.124
merge,2,770,948,2468.15,2221.518
ttW_mAODv2,1,1523,24,793.1,822.846
ttW_mAODv2,1,1529,23,758.09,866.27
ttZ_mAODv2,1,1524,24,832.59,866.192
ttW_mAODv2,1,1520,23,807.01,834.39
ttW_mAODv2,1,1526,23,742.51,883.144
ttZ_mAODv2,1,1516,24,237.61,254.381
merge,2,753,974,2611.99,2384.864
ttW_mAODv2,1,1524,23,751.84,891.379
ttW_mAODv2,1,1526,24,801.94,906.503
ttZ_mAODv2,1,1519,24,244.4,259.848
ttW_mAODv2,1,1527,23,433.05,453.745
ttZ_mAODv2,1,1520,24,244,261.641
ttZ_mAODv2,1,1520,25,248.93,266.188
ttW_mAODv2,1,1529,23,438.42,457.281
ttZ_mAODv2,1,1517,25,252.39,268.389
ttW_mAODv2,1,1526,24,440.49,460.01
ttW_mAODv2,1,1524,24,442.26,460.996
ttZ_mAODv2,1,1526,24,249.1,270.94
ttZ_mAODv2,1,1514,25,253.41,270.806
ttZ_mAODv2,1,1515,25,256.18,271.004
ttZ_mAODv2,1,1527,25,254.15,272.87
ttW_mAODv2,1,1524,24,445.23,466.398
ttZ_mAODv2,1,1521,24,262.23,280.359
ttZ_mAODv2,1,1528,24,258.76,281.601
ttZ_mAODv2,1,1519,26,263.53,281.272
ttZ_mAODv2,1,1524,24,272.04,285.37
ttZ_mAODv2,1,1531,25,267.08,286.108
ttZ_mAODv2,1,1527,25,266.11,289.196
ttZ_mAODv2,1,1526,25,277.45,294.824
ttZ_mAODv2,1,1524,25,277.32,294.446
ttZ_mAODv2,1,1530,25,307.69,321.335
merge,2,795,915,1398.44,1328.257
ttW_mAODv2,1,1522,23,599.45,617.588
ttW_mAODv2,1,1855,23,619.51,636.869
ttW_mAODv2,1,1856,24,620.5,638.29
merge,2,738,973,2636.73,2369.013
ttW_mAODv2,1,1861,24,646.06,661.618
ttW_mAODv2,1,1527,23,685.67,701.33
merge,2,801,970,1508.87,1444.997
ttW_mAODv2,1,1522,24,725.53,743.534
ttW_mAODv2,1,1525,23,761.32,778.29
ttW_mAODv2,1,1523,23,776.58,794.736
ttW_mAODv2,1,1522,23,747.24,763.423
ttZ_mAODv2,1,1523,24,234.14,250.675
ttW_mAODv2,1,1531,24,789.92,807.324
ttZ_mAODv2,1,1519,24,235.5,251.328
ttZ_mAODv2,1,1524,24,237.49,256.491
ttZ_mAODv2,1,1526,24,238.27,259.657
ttZ_mAODv2,1,1520,25,250.4,266.273
ttZ_mAODv2,1,1517,24,256.36,269.129
ttZ_mAODv2,1,1522,25,249.84,266.647
ttZ_mAODv2,1,1521,24,249.38,265.571
ttZ_mAODv2,1,1517,24,249.64,265.693
ttZ_mAODv2,1,1513,24,250.83,267.468
ttZ_mAODv2,1,1521,25,253.04,267.954
ttZ_mAODv2,1,1526,25,252.01,269.782
ttW_mAODv2,1,1526,24,807.66,826.137
ttZ_mAODv2,1,1509,24,263.06,276.517
ttZ_mAODv2,1,1522,24,250.36,270.525
ttW_mAODv2,1,1527,24,808.21,826.801
ttZ_mAODv2,1,1519,25,256.279,282.232
ttW_mAODv2,1,1530,23,767.75,782.278
ttZ_mAODv2,1,1522,24,257.779,283.053
ttZ_mAODv2,1,1527,24,262.89,279.656
ttZ_mAODv2,1,1858,25,270.36,287.065
ttZ_mAODv2,1,1523,25,268.87,288.395
ttZ_mAODv2,1,1520,25,258.37,282.147
ttZ_mAODv2,1,1518,26,273.85,291.958
ttZ_mAODv2,1,1334,24,277.11,294.778
ttZ_mAODv2,1,1848,25,279.65,296.193
ttZ_mAODv2,1,1524,26,280.75,301.775
ttZ_mAODv2,1,1524,26,281.19,298.258
merge,2,797,879,1322.09,1274.795
ttZ_mAODv2,1,1516,25,284.41,301.958
ttW_mAODv2,1,1858,23,221.45,241.921
ttW_mAODv2,1,1519,23,230.43,244.177
ttW_mAODv2,1,1520,24,227.29,245.232
ttW_mAODv2,1,1856,23,232.14,248.301
ttW_mAODv2,1,1526,23,239.15,251.882
ttW_mAODv2,1,1521,24,235.07,252.619
ttZ_mAODv2,1,1522,25,301.61,321.433
ttW_mAODv2,1,1521,24,242.06,259.48
ttW_mAODv2,1,1522,23,250.09,263.753
ttW_mAODv2,1,1854,24,832.75,848.669
ttW_mAODv2,1,1527,23,247.9,267.167
ttW_mAODv2,1,1514,23,254.31,270.398
ttW_mAODv2,1,1522,23,258.11,274.384
ttW_mAODv2,1,1858,23,258.88,275.049
ttW_mAODv2,1,1522,24,274.04,287.586
ttZ_mAODv2,1,1524,24,421.49,436.669
merge,2,798,883,1330.15,1303.33
ttZ_mAODv2,1,1493,19,201.6,217.297
ttZ_mAODv2,1,1856,24,236.12,250.877
ttZ_mAODv2,1,1855,25,250.38,266.774
ttZ_mAODv2,1,1526,25,251.93,267.121
ttZ_mAODv2,1,1854,25,257.19,273.868
ttZ_mAODv2,1,1525,25,262.68,277.675
ttZ_mAODv2,1,1521,24,253.75,276.858
ttZ_mAODv2,1,1530,24,258.89,277.315
ttZ_mAODv2,1,1529,25,261.91,278.883
ttZ_mAODv2,1,1854,25,265.52,281.687
ttZ_mAODv2,1,1856,25,264.95,282.276
ttZ_mAODv2,1,1859,24,242.27,253.76
ttZ_mAODv2,1,1528,25,271.21,286.754
ttZ_mAODv2,1,1504,24,266.21,283.932
ttZ_mAODv2,1,1519,25,248.84,264.231
ttZ_mAODv2,1,1522,25,249.69,264.542
ttZ_mAODv2,1,1520,25,281.96,296.876
ttZ_mAODv2,1,1857,25,253.05,268.142
ttZ_mAODv2,1,1856,24,252.6,268.757
ttZ_mAODv2,1,1521,24,251.35,269.169
ttZ_mAODv2,1,1516,25,255.52,271.693
ttZ_mAODv2,1,1857,25,286.71,304.366
ttZ_mAODv2,1,1525,25,256.029,275.299
ttZ_mAODv2,1,1509,25,288.41,306.136
ttZ_mAODv2,1,1518,25,261.62,281.336
ttZ_mAODv2,1,1519,25,294.3,311.034
ttZ_mAODv2,1,1526,25,267.12,288.837
ttZ_mAODv2,1,1526,25,269,291.15
ttZ_mAODv2,1,1856,24,277.91,293.259
ttZ_mAODv2,1,1522,24,290.8,305.819
ttZ_mAODv2,1,1504,20,325.68,342.271
ttZ_mAODv2,1,1852,25,305.71,322.346
ttZ_mAODv2,1,1519,24,234.9,251.881
ttZ_mAODv2,1,1526,24,241.01,258.467
ttZ_mAODv2,1,1524,25,243.33,258.646
ttZ_mAODv2,1,1526,25,257.6,270.347
ttZ_mAODv2,1,1522,24,253.67,271.278
ttZ_mAODv2,1,1525,25,263.57,277.236
ttZ_mAODv2,1,1852,25,264.83,279.347
ttZ_mAODv2,1,1523,24,222.59,236.499
ttZ_mAODv2,1,1858,25,263.52,280.173
ttZ_mAODv2,1,1526,25,269.28,284.699
merge,2,798,969,1516.21,1470.716
merge,2,799,965,1557.53,1479.513
ttZ_mAODv2,1,1522,25,279.63,293.786
ttZ_mAODv2,1,1517,24,243.78,261.018
ttZ_mAODv2,1,1529,25,293.62,305.577
ttZ_mAODv2,1,1519,25,253.17,267.051
ttZ_mAODv2,1,1514,25,252.55,268.723
ttZ_mAODv2,1,1522,25,250.74,267.106
ttZ_mAODv2,1,1524,25,253.24,269.188
ttZ_mAODv2,1,1523,25,255.81,271.803
ttZ_mAODv2,1,1333,25,300.38,315.029
ttZ_mAODv2,1,1855,24,259.57,274.802
ttZ_mAODv2,1,1568,25,670.88,693.053
ttZ_mAODv2,1,1518,25,267.6,285.231
ttZ_mAODv2,1,1519,24,272.45,286.903
ttZ_mAODv2,1,1523,26,268.89,287.241
ttZ_mAODv2,1,1521,24,282.49,295.299
ttZ_mAODv2,1,1524,25,280.39,296.892
ttZ_mAODv2,1,1863,25,283.32,300.534
ttZ_mAODv2,1,1515,25,291.5,308.046
ttZ_mAODv2,1,1524,26,305.95,323.363
ttZ_mAODv2,1,1526,25,727.8,743.657
ttZ_mAODv2,1,1856,24,732.74,750.731
ttZ_mAODv2,1,1863,24,741.23,755.086
ttZ_mAODv2,1,1520,25,747.8,760.429
ttZ_mAODv2,1,1527,23,737.55,757.603
ttZ_mAODv2,1,1859,24,747.14,765.278
ttZ_mAODv2,1,1527,25,756.29,772.405
ttZ_mAODv2,1,1859,24,764.76,777.408
ttZ_mAODv2,1,1518,24,759.29,778.118
ttZ_mAODv2,1,1521,24,761.65,778.338
ttZ_mAODv2,1,1853,24,771.93,786.144
ttZ_mAODv2,1,1523,24,771.13,787.729
ttZ_mAODv2,1,1522,24,229.54,245.473
ttZ_mAODv2,1,1521,24,235.08,251.122
ttW_mAODv2,1,1524,23,226.61,242.226
ttW_mAODv2,1,1523,24,227.72,245.616
ttW_mAODv2,1,1855,23,229.04,246.382
ttZ_mAODv2,1,1859,25,242.39,258.809
ttW_mAODv2,1,1519,22,232.72,247.672
ttW_mAODv2,1,1524,23,232.74,249.105
ttW_mAODv2,1,1525,24,234.14,249.417
ttW_mAODv2,1,1522,23,229.43,248.8
ttW_mAODv2,1,1526,24,239.55,251.051
ttZ_mAODv2,1,1517,25,250.34,265.304
ttW_mAODv2,1,1532,24,234.63,252.496
ttW_mAODv2,1,1856,22,236.65,253.314
ttW_mAODv2,1,1519,24,234.78,254.501
ttW_mAODv2,1,1524,24,235.99,253.807
ttZ_mAODv2,1,1522,24,787.79,804.501
ttZ_mAODv2,1,1521,24,429.7,445.671
ttW_mAODv2,1,1522,23,238.34,255.285
ttZ_mAODv2,1,1530,25,259.01,271.782
ttZ_mAODv2,1,1521,25,256.39,272.618
ttW_mAODv2,1,1523,24,244.98,261.466
ttW_mAODv2,1,1525,23,244.43,258.747
ttW_mAODv2,1,1864,23,239.05,258.498
ttZ_mAODv2,1,1517,24,261.45,276.395
ttW_mAODv2,1,1528,24,241.41,261.935
ttZ_mAODv2,1,1526,25,798.55,814.4
ttW_mAODv2,1,1857,24,245.87,264.891
ttZ_mAODv2,1,1519,25,263.13,278.669
ttZ_mAODv2,1,1522,25,264.32,278.964
ttZ_mAODv2,1,1520,25,259.19,278.653
ttZ_mAODv2,1,1525,25,799.22,817.883
ttZ_mAODv2,1,1523,25,809.64,827.35
ttZ_mAODv2,1,1519,25,810.76,827.044
ttW_mAODv2,1,1858,24,258.13,273.556
ttW_mAODv2,1,1866,24,254.67,270.06
ttZ_mAODv2,1,1859,24,272.11,288.86
ttZ_mAODv2,1,1526,24,272.19,286.261
ttZ_mAODv2,1,1855,25,271.11,289.378
ttZ_mAODv2,1,1530,25,272.23,289.043
ttZ_mAODv2,1,1521,25,270.57,285.82
ttW_mAODv2,1,1519,24,261.45,276.204
ttW_mAODv2,1,1527,24,257.67,274.499
ttW_mAODv2,1,1527,23,264.51,277.395
ttZ_mAODv2,1,1522,25,279.82,295.194
ttZ_mAODv2,1,1522,24,272.86,291.421
ttZ_mAODv2,1,1521,25,820.05,834.576
ttZ_mAODv2,1,1856,25,454.24,469.524
ttW_mAODv2,1,1521,24,265.87,282.061
ttW_mAODv2,1,1862,24,265.29,281.974
ttW_mAODv2,1,1856,24,268.15,283.962
ttW_mAODv2,1,1855,24,264.84,280.671
ttZ_mAODv2,1,1862,25,283.98,299.082
ttZ_mAODv2,1,1518,26,289.51,305.056
ttZ_mAODv2,1,1521,25,288.04,302.386
ttZ_mAODv2,1,1528,25,284.52,302.537
ttW_mAODv2,1,1855,23,270.02,288.258
ttZ_mAODv2,1,1858,25,831.39,845.269
ttZ_mAODv2,1,1849,25,465.68,480.936
ttW_mAODv2,1,1522,24,281.86,299.407
ttW_mAODv2,1,1521,24,279.47,296.847
ttZ_mAODv2,1,1524,25,305.87,323.486
ttZ_mAODv2,1,1854,25,845.73,869.185
ttZ_mAODv2,1,1868,25,850.18,869.657
ttZ_mAODv2,1,1526,24,235.73,248.529
merge,2,797,967,1630.97,1542.887
ttZ_mAODv2,1,1862,25,241.52,255.08
ttZ_mAODv2,1,1524,24,242.5,258.598
ttZ_mAODv2,1,1517,24,245.09,259.895
ttZ_mAODv2,1,1519,24,247.3,263.537
merge,2,734,970,2570.01,2372.143
ttZ_mAODv2,1,1523,25,256.47,271.197
ttZ_mAODv2,1,1519,24,228.06,241.747
ttZ_mAODv2,1,1856,25,257.209,272.082
ttZ_mAODv2,1,1857,24,261.589,277.175
ttZ_mAODv2,1,1528,25,259.23,276.45
ttZ_mAODv2,1,1853,25,268.97,286.257
ttZ_mAODv2,1,1518,25,261.62,278.034
ttZ_mAODv2,1,1856,25,262.079,278.445
ttZ_mAODv2,1,1860,24,260.709,278.454
ttZ_mAODv2,1,1522,25,274.69,288.914
ttZ_mAODv2,1,1857,25,274.68,290.1
ttZ_mAODv2,1,1855,25,273.32,297.152
ttZ_mAODv2,1,1521,24,247.18,262.998
ttZ_mAODv2,1,1523,24,243.64,257.022
ttZ_mAODv2,1,1518,25,250.64,273.414
ttZ_mAODv2,1,1524,24,250.4,266.938
merge,2,797,972,1656.33,1569.929
ttZ_mAODv2,1,1523,26,293.68,306.487
ttZ_mAODv2,1,1858,25,265.91,281.379
ttZ_mAODv2,1,1525,24,263.56,279.053
ttZ_mAODv2,1,1520,24,267.62,279.11
ttZ_mAODv2,1,1521,26,263.38,280.161
ttZ_mAODv2,1,1852,25,275.22,289.811
ttZ_mAODv2,1,1326,25,295.2,308.584
ttZ_mAODv2,1,1526,25,297.89,309.786
ttZ_mAODv2,1,1505,20,561.06,612.444
ttZ_mAODv2,1,1523,25,259.29,333.779
ttZ_mAODv2,1,1525,26,286.78,334.379
ttW_mAODv2,1,1526,23,405.91,439.011
ttW_mAODv2,1,1859,24,419.53,444.094
ttW_mAODv2,1,1529,24,436.63,451.956
ttZ_mAODv2,1,1858,24,237.56,252.003
ttW_mAODv2,1,1860,23,446.45,469.279
ttZ_mAODv2,1,1518,25,248.22,260.65
ttZ_mAODv2,1,1521,24,246.53,262.508
ttZ_mAODv2,1,1526,25,246.09,262.613
ttZ_mAODv2,1,1527,25,651.68,667.827
ttZ_mAODv2,1,1522,25,255.06,268.241
ttZ_mAODv2,1,1330,25,654.79,671.067
ttZ_mAODv2,1,1535,25,255.56,271.293
ttZ_mAODv2,1,1519,25,256.39,271.878
ttZ_mAODv2,1,1524,25,257.649,272.329
ttZ_mAODv2,1,1528,25,259.85,276.699
ttZ_mAODv2,1,1532,24,263.66,279.63
ttZ_mAODv2,1,1528,25,263.68,280.074
ttZ_mAODv2,1,1537,25,266.84,281.433
ttZ_mAODv2,1,1523,25,263.67,281.004
ttZ_mAODv2,1,1522,26,274.78,291.783
ttZ_mAODv2,1,1522,24,679.49,699.003
ttZ_mAODv2,1,1527,26,282.02,297.263
ttZ_mAODv2,1,1525,25,287.93,303.001
ttZ_mAODv2,1,1522,25,287.97,304.864
merge,2,797,969,1586.98,1509.022
ttZ_mAODv2,1,1524,24,438.19,452.477
ttZ_mAODv2,1,1524,25,292.62,310.008
merge,2,788,881,2281.78,2115.332
ttZ_mAODv2,1,1855,24,706.65,723.972
ttZ_mAODv2,1,1521,25,458.46,474.095
ttZ_mAODv2,1,1520,24,730.86,747
merge,2,733,973,2487.58,2299.215
ttZ_mAODv2,1,1524,24,736.57,753.512
ttZ_mAODv2,1,1521,24,451.01,466.255
ttZ_mAODv2,1,1527,25,740.95,761.425
ttZ_mAODv2,1,1521,24,749.73,764.09
ttZ_mAODv2,1,1529,25,459.84,476.052
ttZ_mAODv2,1,1524,24,759.67,775.157
ttZ_mAODv2,1,1852,25,764.5,780.645
merge,2,735,969,2623.74,2409.738
ttZ_mAODv2,1,1519,24,213.92,227.488
ttZ_mAODv2,1,1521,24,787.13,800.711
ttZ_mAODv2,1,1524,25,794,808.532
ttZ_mAODv2,1,1520,25,799.12,814.985
ttZ_mAODv2,1,1524,25,801.96,815.448
ttW_mAODv2,1,1523,23,607.68,627.63
ttZ_mAODv2,1,1525,24,239.91,255.112
ttZ_mAODv2,1,1521,24,270.43,283.674
ttZ_mAODv2,1,1857,25,817.93,833.557
ttZ_mAODv2,1,1524,26,824.05,838.975
ttZ_mAODv2,1,1521,25,825.03,839.175
ttZ_mAODv2,1,1522,25,262.029,276.112
ttZ_mAODv2,1,1520,25,823.87,841.824
ttZ_mAODv2,1,1523,25,827.66,844.577
ttZ_mAODv2,1,1856,25,833.18,849.886
ttW_mAODv2,1,1524,22,644.02,662.317
ttZ_mAODv2,1,1856,25,250.57,290.394
ttW_mAODv2,1,1485,18,175.56,190.253
ttZ_mAODv2,1,1518,25,278.59,294.524
ttZ_mAODv2,1,1524,26,847.24,862.363
ttZ_mAODv2,1,1852,24,250.69,311.5
ttZ_mAODv2,1,1521,24,247.86,299.565
ttZ_mAODv2,1,1523,24,250.35,306.492
ttZ_mAODv2,1,1528,24,258.63,311.043
ttZ_mAODv2,1,1521,25,254.74,312.719
ttZ_mAODv2,1,1858,25,460.23,475.436
ttW_mAODv2,1,1858,23,675.52,701.442
ttW_mAODv2,1,1857,22,687.85,705.1
ttZ_mAODv2,1,1524,25,279.01,292.028
ttZ_mAODv2,1,1332,24,621.95,637.743
ttW_mAODv2,1,1861,23,217.28,232.041
ttW_mAODv2,1,1524,23,696.94,715.171
ttW_mAODv2,1,1528,23,222.5,237.28
ttW_mAODv2,1,1855,23,227.65,240.829
ttW_mAODv2,1,1530,23,705.17,722.516
ttW_mAODv2,1,1524,23,227.94,242.408
ttW_mAODv2,1,1521,24,702.85,723.635
ttW_mAODv2,1,1528,24,227.84,244.577
ttW_mAODv2,1,1528,23,227.69,244.459
ttW_mAODv2,1,1520,23,229.59,245.626
ttW_mAODv2,1,1520,23,708.64,728.603
ttW_mAODv2,1,1522,24,712.83,729.289
ttW_mAODv2,1,1519,23,710.4,728.958
ttW_mAODv2,1,1528,23,703.89,730.779
ttW_mAODv2,1,1854,23,707.26,731.62
ttW_mAODv2,1,1856,23,237.74,253.4
ttW_mAODv2,1,1521,23,237.73,255.082
ttW_mAODv2,1,1857,24,238.92,256.31
ttW_mAODv2,1,1856,24,243.67,259.432
ttW_mAODv2,1,1527,23,243.85,260.2
ttW_mAODv2,1,1857,24,245.67,261.86
ttW_mAODv2,1,1526,24,244.23,260.951
ttW_mAODv2,1,1858,24,246.87,261.286
ttW_mAODv2,1,1524,23,724.57,742.12
ttW_mAODv2,1,1523,24,718.77,742.494
ttZ_mAODv2,1,1520,24,655.09,674.139
ttW_mAODv2,1,1523,24,245.17,262.218
ttW_mAODv2,1,1522,23,731.67,747.667
ttW_mAODv2,1,1851,24,721.63,748.377
ttW_mAODv2,1,1854,23,254.16,269.179
ttW_mAODv2,1,1528,23,259.31,271.193
ttW_mAODv2,1,1525,25,251.3,267.873
ttW_mAODv2,1,1860,23,725.03,751.445
ttW_mAODv2,1,1524,24,256.47,272.898
ttW_mAODv2,1,1866,24,733.18,759.062
ttW_mAODv2,1,1523,24,746.28,760.326
ttW_mAODv2,1,1524,23,747.27,764.301
ttZ_mAODv2,1,1328,24,654.79,672.796
ttZ_mAODv2,1,1856,26,685.86,701.537
ttZ_mAODv2,1,1518,24,240.42,254.433
ttW_mAODv2,1,1530,23,751.77,778.446
ttZ_mAODv2,1,1520,24,246.01,260.122
ttZ_mAODv2,1,1524,24,246.79,263.92
ttZ_mAODv2,1,1524,24,250.29,264.081
ttZ_mAODv2,1,1521,24,249.21,265.373
ttZ_mAODv2,1,1523,24,249.46,265.855
ttZ_mAODv2,1,1522,25,252.03,267.33
ttZ_mAODv2,1,1526,25,253.86,269.691
ttW_mAODv2,1,1519,24,773.4,791.539
ttW_mAODv2,1,1524,24,775.79,794.027
ttZ_mAODv2,1,1525,25,261.399,274.54
ttZ_mAODv2,1,1524,25,258.029,275.094
ttW_mAODv2,1,1527,24,780.55,795.471
ttZ_mAODv2,1,1518,26,707.12,726.146
ttZ_mAODv2,1,1525,25,268.34,281.771
ttZ_mAODv2,1,1329,25,689.01,706.406
ttZ_mAODv2,1,1523,25,278.36,293.34
ttZ_mAODv2,1,1528,25,276.64,293.861
ttZ_mAODv2,1,1324,25,703.61,722.189
ttZ_mAODv2,1,1521,24,732.12,751.534
ttZ_mAODv2,1,1517,24,737.98,753.769
ttZ_mAODv2,1,1525,24,818.6,845.727
ttZ_mAODv2,1,1519,25,745.5,764.775
ttZ_mAODv2,1,1524,25,758.66,778.445
ttZ_mAODv2,1,1853,24,786.34,802.073
ttZ_mAODv2,1,1523,24,746.44,773.112
ttZ_mAODv2,1,1855,25,790.23,805.113
ttZ_mAODv2,1,1859,24,765.11,779.581
ttZ_mAODv2,1,1855,25,795.72,813.787
ttZ_mAODv2,1,1856,24,768.94,784.985
ttZ_mAODv2,1,1522,25,767.45,788.231
ttZ_mAODv2,1,1528,25,776.47,789.102
ttZ_mAODv2,1,1853,25,802.08,819.401
ttZ_mAODv2,1,1516,24,659.51,676.749
ttW_mAODv2,1,1860,23,397.32,412.474
ttZ_mAODv2,1,1858,25,773.76,795.857
ttZ_mAODv2,1,1521,25,807.81,826.364
ttZ_mAODv2,1,1861,25,773.13,797.586
ttZ_mAODv2,1,1526,25,778.4,796.812
ttW_mAODv2,1,1525,23,402.27,419.571
ttZ_mAODv2,1,1864,25,815.57,832.355
ttZ_mAODv2,1,1532,25,777.74,802.011
ttZ_mAODv2,1,1529,25,815.47,835.11
ttZ_mAODv2,1,1856,25,792.42,810.011
ttZ_mAODv2,1,1524,25,795.95,820.672
ttW_mAODv2,1,1520,24,427.42,442.589
ttZ_mAODv2,1,1859,25,804.75,822.673
ttZ_mAODv2,1,1857,25,806.03,822.881
ttZ_mAODv2,1,1532,24,805.02,826.786
ttZ_mAODv2,1,1525,25,814.38,832.047
ttZ_mAODv2,1,1527,25,702.3,719.352
ttZ_mAODv2,1,1852,24,816.71,834.39
ttZ_mAODv2,1,1522,25,503.86,524.734
ttZ_mAODv2,1,1526,25,821.06,841.729
ttZ_mAODv2,1,1524,25,825.14,846.507
ttZ_mAODv2,1,1856,26,833.35,847.847
ttZ_mAODv2,1,1523,25,832.2,847.934
ttZ_mAODv2,1,1523,25,823.67,851.246
ttZ_mAODv2,1,1857,26,839.2,860.861
ttZ_mAODv2,1,1527,24,734.54,751.539
ttZ_mAODv2,1,1527,26,853,874.552
ttZ_mAODv2,1,1527,26,859.24,879.73
ttZ_mAODv2,1,1524,24,765.12,781.487
ttZ_mAODv2,1,1522,24,771.71,787.84
ttZ_mAODv2,1,1516,24,612.48,628.034
ttZ_mAODv2,1,1522,25,231.78,248.879
ttZ_mAODv2,1,1521,24,776.85,793.979
ttZ_mAODv2,1,1519,24,238.25,253.608
ttZ_mAODv2,1,1519,24,241.01,260.286
ttZ_mAODv2,1,1856,25,244.77,262.501
ttZ_mAODv2,1,1857,24,243.8,262.856
ttZ_mAODv2,1,1855,25,252.34,264.725
ttZ_mAODv2,1,1523,24,250.43,264.74
ttZ_mAODv2,1,1520,24,250.81,266.262
ttZ_mAODv2,1,1523,24,251.34,267.241
ttZ_mAODv2,1,1522,24,252.6,267.904
ttZ_mAODv2,1,1524,25,254.42,268.057
ttZ_mAODv2,1,1855,25,795.19,812.69
ttZ_mAODv2,1,1857,24,251.7,269.552
ttZ_mAODv2,1,1522,25,797.38,814.661
ttZ_mAODv2,1,1855,24,252.81,272.706
ttZ_mAODv2,1,1857,25,799.8,817.691
ttZ_mAODv2,1,1518,25,802.2,818.988
ttZ_mAODv2,1,1854,25,260.2,276.041
ttZ_mAODv2,1,1525,25,257.31,277.63
ttZ_mAODv2,1,1524,25,259.769,277.954
ttZ_mAODv2,1,1523,25,257.73,278.43
ttZ_mAODv2,1,1526,25,805.94,822.993
ttZ_mAODv2,1,1522,25,806.33,825.668
ttZ_mAODv2,1,1856,25,267.07,282.446
ttZ_mAODv2,1,1524,25,267.01,282.621
ttZ_mAODv2,1,1523,25,815.36,831.129
ttZ_mAODv2,1,1853,25,808.99,827.191
ttZ_mAODv2,1,1857,26,269.84,288.681
ttZ_mAODv2,1,1525,25,822.47,837.952
ttZ_mAODv2,1,1514,25,280.48,296.081
ttZ_mAODv2,1,1520,25,285.14,301.413
ttZ_mAODv2,1,1523,25,829.56,847.022
merge,1,735,881,634.11,684.453
ttZ_mAODv2,1,1532,25,299.39,315.651
ttZ_mAODv2,1,1524,26,850.98,867.778
