category,cores,memory,disk,cpu_time,wall_time
Analysis,1,280,670,15.15,15.165
Analysis,1,284,715,10.31,10.336
Analysis,1,284,670,24.19,24.214
Analysis,1,286,714,4.7,4.715
Analysis,1,278,670,24.26,24.279
Analysis,1,287,715,8.78,8.791
Analysis,1,267,670,25.05,25.07
Analysis,1,284,714,8.53,8.553
Analysis,1,241,670,23.27,23.295
Analysis,1,235,670,13.51,13.528
Analysis,1,294,714,14.09,14.118
Analysis,1,246,670,13.52,13.532
Analysis,1,263,715,9.29,9.303
Analysis,1,249,670,12.45,12.455
Analysis,1,291,714,10.25,10.265
Analysis,1,257,670,17.37,17.386
Analysis,1,287,715,7.28,7.302
Analysis,1,261,670,11.92,11.936
Analysis,1,290,715,14.11,14.133
Analysis,1,264,670,13.31,13.324
Analysis,1,253,670,12.23,12.24
Analysis,1,286,714,8.63,8.65
Analysis,1,258,670,21.22,21.245
Analysis,1,287,715,8.98,8.998
Analysis,1,279,670,31.64,31.667
Analysis,1,266,715,9.44,9.459
Analysis,1,282,670,27.53,27.549
Analysis,1,286,714,8.73,8.748
Analysis,1,268,670,13.4,13.414
Analysis,1,287,715,8.45,8.472
Analysis,1,257,670,11.84,11.851
Analysis,1,286,670,26.5,26.528
Analysis,1,287,715,8.73,8.748
Analysis,1,280,670,25,25.017
Analysis,1,285,714,8.66,8.675
Analysis,1,242,670,15.3,15.312
Analysis,1,285,715,5.02,5.036
Analysis,1,247,670,19.25,19.278
Analysis,1,287,714,5.11,5.127
Analysis,1,247,670,15.44,15.444
Analysis,1,287,715,8.92,8.94
Analysis,1,281,670,19.89,19.918
Analysis,1,281,670,23.99,24.008
Analysis,1,284,714,5.27,5.281
Analysis,1,285,670,26.28,26.312
Analysis,1,285,714,5.35,5.358
Analysis,1,276,670,29.3,29.331
Analysis,1,287,715,7.33,7.347
Analysis,1,276,670,21.25,21.272
Analysis,1,286,715,10.23,10.254
Analysis,1,257,670,13.93,13.945
Analysis,1,285,714,9.5,9.511
Analysis,1,280,670,13.79,13.807
Analysis,1,257,670,15.74,15.765
Analysis,1,240,670,25.2,25.22
Analysis,1,288,715,5.48,5.497
Analysis,1,270,670,14.14,14.153
Analysis,1,284,715,9,9.019
Analysis,1,251,670,12.62,12.63
Analysis,1,280,714,8.75,8.769
Analysis,1,245,670,21.54,21.567
Analysis,1,285,715,4.85,4.862
Analysis,1,251,670,21.25,21.267
Analysis,1,279,715,8.73,8.743
Analysis,1,256,670,26.11,26.132
Analysis,1,283,670,28.03,28.052
Analysis,1,285,715,5.19,5.207
Analysis,1,248,670,23.51,23.532
Analysis,1,285,714,8.84,8.862
Analysis,1,278,670,21.68,21.706
Analysis,1,282,715,10.87,11.203
Analysis,1,244,670,14.83,14.853
Analysis,1,287,714,5.19,5.238
Analysis,1,255,670,27.57,27.593
Analysis,1,287,715,8.97,8.99
Analysis,1,245,670,13.15,13.166
Analysis,1,256,670,19.62,19.642
Analysis,1,285,715,10.42,10.441
Analysis,1,234,670,21.9,21.923
Analysis,1,291,715,8.47,8.489
Analysis,1,248,670,19.02,19.046
Analysis,1,285,715,10.01,10.027
Analysis,1,277,670,21.9,21.926
Analysis,1,287,714,8.31,8.329
Analysis,1,249,670,14.76,14.771
Analysis,1,285,715,4.92,4.928
Analysis,1,282,670,15.74,15.749
Analysis,1,257,670,13.73,13.741
Analysis,1,284,714,4.76,4.769
Analysis,1,243,670,11.51,11.522
Analysis,1,287,715,5,5.015
Analysis,1,239,670,14.55,14.553
Analysis,1,197,715,10.63,10.653
Analysis,1,286,670,12.42,12.427
Analysis,1,264,715,9.08,9.094
Analysis,1,283,670,13.07,13.088
Analysis,1,285,715,5.11,5.416
Analysis,1,240,670,21.65,21.672
Analysis,2,274,670,13.44,13.437
Analysis,1,285,714,5.33,5.345
Analysis,1,277,670,15.84,15.855
Analysis,1,285,715,4.87,4.876
Analysis,1,243,670,20.43,20.452
Analysis,1,287,715,5.08,5.091
Analysis,1,291,670,25.34,25.417
Analysis,1,291,715,5.19,5.207
Analysis,1,279,670,20.94,20.962
Analysis,1,286,714,10.21,10.231
Analysis,1,247,670,11.51,11.524
Analysis,1,254,670,11.59,11.605
Analysis,1,287,715,8.69,8.699
Analysis,1,248,670,13.77,13.785
Analysis,1,286,715,8.82,8.842
Analysis,1,250,670,14.69,14.697
Analysis,1,291,714,4.84,4.851
Analysis,1,251,670,16.83,16.848
Analysis,1,284,714,5.37,5.389
Analysis,1,254,670,25.75,25.77
Analysis,1,285,714,5.37,5.377
Analysis,1,236,670,25.26,25.291
Analysis,1,242,670,15.82,15.839
Analysis,1,287,714,15.08,15.107
Analysis,1,230,670,33.05,33.076
Analysis,1,286,714,9.94,9.956
Analysis,1,268,670,14.98,14.996
Analysis,1,284,714,8.92,8.934
Analysis,1,281,670,22.74,22.761
Analysis,1,284,714,5.21,5.225
Analysis,1,266,670,24.79,24.807
Analysis,1,285,714,10.21,10.223
Analysis,1,238,670,19.91,19.935
Analysis,1,254,670,27.17,27.192
Analysis,1,288,714,4.7,4.715
Analysis,1,250,670,21.16,21.182
Analysis,1,288,714,7.31,7.331
Analysis,1,247,670,24.31,24.331
Analysis,1,287,714,8.67,8.695
Analysis,1,284,670,31.3,31.328
Analysis,1,277,714,8.84,8.854
Analysis,1,277,670,15.07,15.083
Analysis,1,286,714,9.09,9.105
Analysis,1,283,670,24.66,24.68
Analysis,1,253,670,27.19,27.23
Analysis,1,287,714,8.38,8.402
Analysis,1,249,670,11.87,11.881
Analysis,1,284,714,5.22,5.236
Analysis,1,251,670,14.62,14.625
Analysis,1,285,714,8.55,8.563
Analysis,1,276,670,21.99,22.005
Analysis,1,278,714,9.38,9.399
Analysis,1,240,670,19.99,20.018
Analysis,1,287,714,8.49,8.515
Analysis,1,242,670,19.88,19.903
Analysis,1,254,670,12.46,12.473
Analysis,1,285,714,8.7,8.717
Analysis,1,285,670,14.87,14.873
Analysis,1,288,714,4.84,4.851
Analysis,1,277,670,22.52,22.542
Analysis,1,287,714,9.03,9.042
Analysis,1,278,670,12.35,12.365
Analysis,1,285,714,10.3,10.318
Analysis,1,259,670,23.94,23.969
Analysis,1,286,714,8.78,8.804
Analysis,1,259,670,22.15,22.173
Analysis,2,270,670,13.71,13.709
Analysis,1,256,670,22.73,22.755
Analysis,1,286,714,5.36,5.371
Analysis,1,253,670,26.53,26.556
Analysis,1,284,714,5.37,5.383
Analysis,1,282,670,21.73,21.748
Analysis,1,286,714,4.98,5.028
Analysis,1,283,670,31.961,31.974
Analysis,1,286,714,9.22,9.235
Analysis,1,283,670,22.31,22.329
Analysis,1,239,714,9.99,10.029
Analysis,1,250,670,20.68,20.696
Analysis,1,236,670,27.41,27.443
Analysis,1,284,714,10.26,10.286
Analysis,1,281,670,27.07,27.095
Analysis,1,288,714,5.45,5.457
Analysis,1,274,670,25.82,25.85
Analysis,1,287,714,8.74,8.801
Analysis,1,254,670,23.92,23.937
Analysis,1,285,714,5.29,5.304
Analysis,1,240,670,23,23.02
Analysis,1,286,714,4.85,4.862
Analysis,1,254,670,20.42,20.435
Analysis,1,270,670,24.85,24.876
Analysis,1,285,714,8.8,8.826
Analysis,1,276,670,25.95,25.973
Analysis,1,284,714,5.41,5.415
Analysis,1,270,670,15.67,15.679
Analysis,1,286,714,8.64,8.655
Analysis,1,239,670,23.7,23.722
Analysis,1,284,714,5.31,5.317
Analysis,1,250,670,23.8,23.827
Analysis,1,286,714,8.68,8.709
Analysis,1,257,670,13.45,13.463
Analysis,1,256,670,23.26,23.286
Analysis,1,285,714,10.26,10.273
Analysis,1,252,670,12.1,12.112
Analysis,1,285,714,9.02,9.043
Analysis,1,251,670,26.18,26.213
Analysis,1,284,714,5.5,5.512
Analysis,1,260,670,23.77,23.794
Analysis,1,291,714,9.03,9.054
Analysis,1,253,670,21.31,21.326
Analysis,1,284,714,5.24,5.252
Analysis,1,247,670,25.4,25.431
Analysis,1,279,670,23.75,23.77
Analysis,1,284,714,10.4,10.425
Analysis,2,248,670,12.96,12.961
Analysis,1,287,714,8.82,8.842
Analysis,1,240,670,14.47,14.481
Analysis,1,287,714,5.28,5.284
Analysis,1,290,670,16.61,16.616
Analysis,1,285,714,4.8,4.805
Analysis,1,267,670,25.3,25.328
Analysis,1,284,714,10.21,10.228
Analysis,1,283,670,27.77,27.801
Analysis,1,291,670,23.83,23.855
Analysis,1,287,714,8.81,8.826
Analysis,1,265,670,22.56,22.584
Analysis,1,286,714,5.19,5.206
Analysis,1,273,670,25.3,25.322
Analysis,1,285,714,8.6,8.617
Analysis,1,287,670,34.24,34.269
Analysis,1,287,714,15.37,15.397
Analysis,1,267,670,25.22,25.243
Analysis,1,285,714,9.71,9.736
Analysis,1,254,670,12.75,12.756
Analysis,1,244,670,24.21,24.231
Analysis,1,288,714,15.57,15.588
Analysis,1,238,670,23.51,23.542
Analysis,1,286,714,7.38,7.388
Analysis,1,291,670,12.83,12.844
Analysis,1,285,714,9.18,9.202
Analysis,1,293,670,25.91,25.929
Analysis,1,285,714,9.04,9.066
Analysis,1,255,670,14.6,14.61
Analysis,1,288,714,8.7,8.716
Analysis,1,275,670,27.83,27.864
Analysis,1,281,670,21.83,21.86
Analysis,1,287,714,5.25,5.26
Analysis,1,278,670,20.41,20.43
Analysis,1,225,714,9.77,9.792
Analysis,1,269,670,15.3,15.312
Analysis,1,284,714,4.75,4.761
Analysis,1,293,670,12.95,12.965
Analysis,1,287,714,9.16,9.184
Analysis,1,281,670,20.99,21.009
Analysis,1,286,714,8.47,8.494
Analysis,1,257,670,11.87,11.875
Analysis,1,256,670,21.88,21.905
Analysis,1,287,714,5.18,5.198
Analysis,1,280,670,30.08,30.114
Analysis,1,287,714,8.93,8.956
Analysis,1,259,670,28.51,28.545
Analysis,1,286,714,8.86,8.878
Analysis,1,248,670,24.09,24.115
Analysis,1,286,714,4.93,4.943
Analysis,1,267,670,25.45,25.473
Analysis,1,287,714,5.49,5.495
Analysis,1,274,670,21.74,21.767
Analysis,1,278,670,12.5,12.511
Analysis,1,288,714,5.19,5.207
Analysis,1,262,670,21.45,21.477
Analysis,1,284,714,10.38,10.404
Analysis,2,279,670,13.95,13.95
Analysis,1,286,714,8.85,8.873
Analysis,1,245,670,19.97,19.983
Analysis,1,284,714,8.38,8.393
Analysis,1,261,670,12.87,12.875
Analysis,1,288,714,5.36,5.371
Analysis,1,250,670,22.67,22.7
Analysis,1,265,670,21.94,21.96
Analysis,1,279,670,15.32,15.327
Analysis,1,285,714,8.92,8.937
Analysis,1,242,670,15.48,15.511
Analysis,1,284,714,9.66,9.672
Analysis,1,250,670,24.81,24.826
Analysis,1,287,714,9.01,9.026
Analysis,1,240,670,19.48,19.501
Analysis,1,285,714,4.77,4.783
Analysis,1,261,670,22.52,22.547
Analysis,1,207,714,10.15,10.192
Analysis,1,263,670,10.88,10.888
Analysis,1,280,670,25.64,25.666
Analysis,1,287,714,7.39,7.405
Analysis,1,282,670,21.34,21.374
Analysis,1,285,714,8.89,8.913
Analysis,1,280,670,25.42,25.444
Analysis,1,284,714,4.89,4.907
Analysis,1,241,670,25.58,25.604
Analysis,1,286,714,9.08,9.096
Analysis,1,249,670,23.44,23.471
Analysis,1,287,714,5.42,5.433
Analysis,1,290,670,20.24,20.261
Analysis,1,235,670,13.42,13.436
Analysis,1,291,714,5.26,5.273
Analysis,1,257,670,15.64,15.654
Analysis,1,287,714,9.7,9.723
Analysis,1,280,670,23.6,23.627
Analysis,1,285,714,9.75,9.768
Analysis,1,249,670,20.68,20.713
Analysis,1,285,714,4.92,4.93
Analysis,1,240,670,23.37,23.401
Analysis,1,286,714,10.2,10.216
Analysis,1,274,670,20.52,20.543
Analysis,1,244,670,24.16,24.176
Analysis,1,284,714,10.37,10.386
Analysis,1,282,670,39.6,39.639
Analysis,1,285,714,4.95,4.953
Analysis,1,258,670,13.01,13.028
Analysis,1,285,714,8.39,8.413
Analysis,1,252,670,15.14,15.148
Analysis,1,287,714,5.27,5.286
Analysis,1,279,670,24.64,24.662
Analysis,1,285,714,5.4,5.41
Analysis,1,253,670,23.3,23.318
Analysis,1,281,670,28.51,28.539
Analysis,1,284,714,9.86,9.883
Analysis,1,256,670,23.35,23.371
Analysis,1,285,714,9.36,9.375
Analysis,1,246,670,21.19,21.219
Analysis,1,285,714,8.56,8.579
Analysis,1,228,670,24.96,24.985
Analysis,1,286,714,9.62,9.646
Analysis,1,249,670,30.3,30.326
Analysis,1,285,714,9.06,9.069
Analysis,1,249,670,15.72,15.746
Analysis,1,293,670,30.83,30.859
Analysis,1,285,714,5.06,5.068
Analysis,1,276,670,24.41,24.431
Analysis,1,285,714,5.16,5.175
Analysis,1,244,670,13.14,13.145
Analysis,1,286,714,8.9,8.926
Analysis,1,261,670,26.25,26.275
Analysis,1,210,714,9.81,9.834
Analysis,1,232,670,24.67,24.709
Analysis,1,286,714,8.45,8.47
Analysis,1,256,670,15.01,15.02
Analysis,1,245,670,20.54,20.57
Analysis,1,230,714,10.47,10.519
Analysis,1,265,670,14.76,14.776
Analysis,1,288,714,4.71,4.719
Analysis,1,246,670,12.54,12.544
Analysis,1,285,714,8.92,8.936
Analysis,1,295,670,25.94,25.964
Analysis,1,286,714,7.4,7.417
Analysis,1,259,670,28.09,28.125
Analysis,1,286,714,9.15,9.159
Analysis,1,251,670,14.18,14.196
Analysis,1,250,670,22.2,22.222
Analysis,1,288,714,8.88,8.899
Analysis,1,240,670,23.98,24.007
Analysis,1,286,714,10.28,10.304
Analysis,1,242,670,14.64,14.657
Analysis,1,287,714,8.77,8.79
Analysis,1,238,670,20.65,20.671
Analysis,1,286,714,9.11,9.122
Analysis,1,259,670,28.14,28.163
Analysis,1,287,714,4.74,4.747
Analysis,1,279,670,23.73,23.753
Analysis,1,279,670,16.11,16.125
Analysis,1,287,714,4.73,4.739
Analysis,1,245,670,23.76,23.78
Analysis,1,287,714,4.86,4.88
Analysis,1,246,670,11.92,11.928
Analysis,1,288,714,4.66,4.668
Analysis,1,273,670,26.45,26.479
Analysis,1,287,714,5.07,5.084
Analysis,1,278,670,15.71,15.721
Analysis,1,286,714,5.27,5.34
Analysis,1,252,670,32,32.029
Analysis,1,255,670,20.86,20.898
Analysis,1,276,714,9.35,9.382
Analysis,1,281,670,25.24,25.262
Analysis,1,285,714,5.24,5.245
Analysis,1,275,670,16.32,16.329
Analysis,1,287,714,5.05,5.063
Analysis,1,283,670,26.28,26.324
Analysis,1,287,714,8.75,8.775
Analysis,1,256,670,36.11,36.167
Analysis,1,287,714,9.2,9.218
Analysis,1,240,670,13.03,13.035
Analysis,1,256,670,25.8,25.828
Analysis,1,242,670,22.95,22.974
Analysis,1,285,714,9.59,9.792
Analysis,1,262,670,15.52,15.535
Analysis,1,287,714,9.02,9.14
Analysis,1,291,670,16.21,16.221
Analysis,1,287,714,5.25,5.261
Analysis,1,282,670,21.21,21.228
Analysis,1,285,714,5.18,5.186
Analysis,1,237,670,22.65,22.683
Analysis,1,286,714,8.84,8.855
Analysis,1,247,670,19.29,19.321
Analysis,1,242,670,27.67,27.702
Analysis,1,287,714,5.33,5.341
Analysis,1,267,670,25.3,25.324
Analysis,1,288,714,8.95,8.963
Analysis,1,286,670,22.8,22.82
Analysis,1,286,714,5.02,5.028
Analysis,2,282,670,12.99,12.991
Analysis,1,284,714,10.29,10.306
Analysis,1,253,670,24.87,24.895
Analysis,1,277,714,9.59,9.6
Analysis,2,264,670,12.92,12.921
Analysis,1,279,670,16.059,16.071
Analysis,1,286,714,4.95,4.963
Analysis,1,279,670,20.52,20.541
Analysis,1,286,714,4.86,4.873
Join,1,4,40415,292.01,431.536
Join,1,4,31682,1.62,17.126
Analysis,1,274,670,23.34,23.366
Analysis,1,247,670,13.94,13.961
Analysis,1,282,670,12.51,12.516
Analysis,1,246,670,12.97,12.984
Analysis,1,282,670,23.97,23.993
Analysis,1,242,670,22.88,23.086
Analysis,1,281,670,21.92,21.949
Analysis,1,247,670,14.18,14.201
Analysis,1,260,670,21.63,21.653
Analysis,1,245,670,13.92,13.926
Analysis,1,285,670,26.88,26.906
Analysis,1,257,670,23.91,23.931
Analysis,1,237,670,13.04,13.054
Analysis,1,250,670,26.56,26.59
Analysis,1,282,670,21.56,21.583
Analysis,1,246,670,24.59,24.615
Analysis,1,263,670,12.62,12.623
Analysis,1,284,670,14.95,14.963
Split,1,5,13154,214.49,221.717
Split,1,1304,657,251.696,252.319
Analysis,1,280,670,23.23,23.254
Analysis,2,246,670,12.57,12.573
Analysis,1,251,670,20.728,20.776
Analysis,1,238,670,13.37,13.374
Analysis,2,252,670,15.32,15.314
Analysis,1,276,670,17.6,17.623
Analysis,1,256,670,16.07,16.089
Analysis,1,267,670,20.305,20.317
Analysis,1,293,670,15.77,15.777
Analysis,1,233,670,13.99,13.993
Analysis,1,271,670,13.28,13.289
Analysis,1,273,670,22.94,22.981
Analysis,1,249,670,19.158,19.249
Analysis,1,276,670,19.747,19.776
Analysis,1,284,670,19.026,19.206
Analysis,1,238,670,19.346,19.472
Analysis,1,262,670,20.797,20.826
Analysis,1,242,670,24.72,24.749
Analysis,2,260,670,14.1,14.099
Analysis,1,245,670,17.902,17.956
Analysis,1,247,670,21.23,21.245
Analysis,1,239,670,12.18,12.182
Analysis,1,279,670,19.388,19.467
Analysis,1,255,670,21.489,21.517
Analysis,1,256,670,19.467,19.705
Analysis,2,252,670,14.06,14.06
Analysis,1,254,670,18.29,18.3
Analysis,1,227,670,24.19,24.215
Analysis,1,279,670,20.381,20.396
Analysis,1,236,670,19.475,19.493
Analysis,1,258,670,18.5,18.549
Analysis,2,251,670,13.23,13.229
Analysis,1,248,670,21.593,21.604
Analysis,1,262,670,17.56,17.582
Analysis,2,256,670,13.25,13.248
Analysis,1,234,670,13.72,13.723
Analysis,1,254,670,20.79,20.831
Analysis,1,255,670,19.479,19.516
Analysis,1,261,670,19.63,19.663
Analysis,1,252,670,16.19,16.197
Analysis,1,286,670,20.342,20.419
Analysis,1,284,670,13,13.009
Analysis,1,275,670,21.127,21.194
Analysis,2,267,670,15.45,15.448
Analysis,1,258,670,20.9,20.938
Analysis,1,252,670,18.196,18.21
Analysis,1,260,670,21.609,21.637
Analysis,1,243,670,16.47,16.486
Analysis,1,243,670,16.239,16.265
Analysis,1,241,670,30.936,31.006
Analysis,1,275,670,21.671,21.721
Analysis,2,283,670,14.08,14.081
Analysis,1,241,670,20.399,20.42
Analysis,1,254,670,19.766,19.802
Analysis,1,288,670,20.375,20.382
Analysis,1,278,670,13.75,13.755
Analysis,1,246,670,14.8,14.806
Analysis,1,254,670,22.263,22.323
Analysis,1,280,670,22.586,22.646
Analysis,1,254,670,21.197,21.222
Analysis,1,258,670,13.55,13.561
Analysis,1,292,670,15.76,15.763
Analysis,1,234,670,28.72,28.775
Analysis,1,288,670,15.17,15.194
Analysis,1,254,670,21.85,21.921
Analysis,2,251,670,15.54,15.545
Analysis,1,249,670,20.83,20.861
Analysis,1,283,670,21.208,21.557
Analysis,1,260,670,13.76,13.763
Analysis,1,269,670,15.27,15.28
Analysis,1,250,670,20.505,20.538
Analysis,1,284,670,21.923,21.965
Analysis,1,278,670,16.219,16.229
Analysis,1,284,670,14.43,14.434
Analysis,1,247,670,20.546,20.599
Analysis,1,269,670,18.971,19.093
Analysis,1,276,670,22.519,22.631
Analysis,1,254,670,19.739,19.821
Analysis,1,256,670,15.48,15.484
Analysis,1,253,670,19.439,19.457
Analysis,1,280,670,20.539,20.613
Analysis,1,254,670,20.29,20.323
Analysis,1,278,670,22.296,22.346
Analysis,1,270,670,14.15,14.156
Analysis,1,283,670,22.362,22.514
Analysis,1,255,670,18.793,18.818
Analysis,1,264,670,20.545,20.592
Analysis,1,241,670,13.16,13.168
Analysis,1,275,670,20.107,20.127
Analysis,1,270,670,21.216,21.229
Analysis,1,245,670,16.219,16.237
Analysis,1,258,670,16.51,16.531
Analysis,1,250,670,24.83,24.849
Analysis,1,235,670,18.058,18.119
Analysis,1,245,670,20.487,20.511
Analysis,1,239,670,23.21,23.242
Analysis,1,270,670,19.136,19.157
Analysis,1,279,670,19.468,19.513
Analysis,1,284,670,21.275,21.32
Analysis,2,259,670,13.87,13.871
Analysis,1,278,670,22.145,22.205
Analysis,1,247,670,19.755,19.77
Analysis,1,242,670,19.855,19.914
Analysis,1,281,670,15.18,15.188
Analysis,1,246,670,19.71,19.739
Analysis,1,244,670,14.79,14.798
Analysis,1,281,670,21.296,21.332
Analysis,2,239,670,14.52,14.518
Analysis,1,265,670,14.36,14.367
Analysis,2,246,670,13.01,13.011
Analysis,1,281,670,20.943,21.004
Analysis,1,249,670,19.159,19.233
Analysis,1,263,670,14.43,14.433
Analysis,1,257,670,21.868,21.922
Analysis,2,265,670,15.36,15.359
Analysis,2,245,670,13.03,13.028
Analysis,2,251,670,14.2,14.195
Analysis,1,262,670,21.927,22.085
Analysis,1,283,670,21.355,21.475
Analysis,1,266,670,15.15,15.154
Analysis,2,247,670,15.16,15.154
Analysis,1,275,670,20.337,20.367
Analysis,1,285,670,17.12,17.139
Analysis,1,251,670,19.871,20.145
Analysis,1,249,670,19.01,19.024
Analysis,1,277,670,16.49,16.505
Analysis,1,257,670,19.407,19.45
Analysis,1,272,670,17.33,17.35
Analysis,1,241,670,18.604,18.942
Analysis,1,273,670,23.864,23.903
Analysis,1,242,670,18.877,18.914
Analysis,1,240,670,21.682,21.843
Analysis,1,287,670,22.407,22.461
Analysis,2,243,670,14.88,14.88
Analysis,1,281,670,19.534,19.569
Analysis,1,255,670,19.406,19.45
Analysis,1,261,670,35.3,35.357
Analysis,1,275,670,13.46,13.467
Analysis,2,241,670,14.25,14.252
Analysis,1,267,670,22.242,22.713
Analysis,1,288,670,22.545,22.63
Analysis,1,246,670,19.485,19.492
Analysis,1,278,670,19.659,19.726
Analysis,1,233,670,28.786,28.796
Analysis,1,245,670,13.23,13.245
Analysis,1,282,670,23.594,23.789
Analysis,1,271,670,21.92,21.993
Analysis,1,275,670,19.239,19.285
Analysis,1,261,670,19.513,19.546
Analysis,1,250,670,19.2,19.209
Analysis,1,260,670,21.611,21.65
Analysis,1,285,670,16.07,16.08
Analysis,1,249,670,13.99,13.993
Analysis,1,247,670,13.89,13.899
Analysis,1,237,670,19.315,19.365
Analysis,1,247,670,21.88,21.898
Analysis,1,239,670,19.048,19.075
Analysis,2,253,670,15.09,15.089
Analysis,2,254,670,14.53,14.528
Analysis,1,291,670,15.5,15.506
Analysis,1,256,670,14.91,14.946
Analysis,1,256,670,19.702,19.931
Analysis,1,259,670,19.901,20.074
Analysis,1,279,670,26.78,26.813
Analysis,1,274,670,27.37,27.398
Analysis,1,275,670,15.07,15.076
Analysis,1,255,670,21.68,21.687
Analysis,1,251,670,15.37,15.373
Analysis,1,269,670,21.41,21.689
Analysis,1,250,670,22.209,22.313
Analysis,1,245,670,22.255,22.35
Analysis,1,284,670,16.44,16.466
Analysis,1,278,670,16.41,16.425
Analysis,1,273,670,13.72,13.726
Analysis,1,283,670,20.445,20.592
Analysis,2,239,670,12.57,12.577
Analysis,1,247,670,20.746,20.973
Analysis,1,263,670,19.796,19.82
Analysis,1,264,670,16.37,16.375
Analysis,1,273,670,14,14.01
Analysis,1,233,670,19.18,19.187
Analysis,1,246,670,20.66,20.726
Analysis,1,231,670,20.535,20.569
Analysis,1,238,670,18.643,18.733
Analysis,1,239,670,17.247,17.263
Analysis,1,241,670,20.651,20.688
Analysis,1,244,670,13.53,13.534
Analysis,2,252,670,15.34,15.35
Analysis,2,250,670,15.87,15.868
Analysis,1,243,670,18.126,18.141
Analysis,1,248,670,13.56,13.565
Analysis,1,239,670,13.98,13.987
Analysis,1,279,670,19.038,19.067
Analysis,1,263,670,21.327,21.35
Analysis,1,244,670,19.472,19.49
Analysis,1,286,670,20.697,20.828
Analysis,1,291,714,5,5.012
Analysis,1,247,670,21.658,21.679
Analysis,1,288,714,9.19,9.201
Analysis,1,258,670,22.451,22.532
Analysis,1,242,670,18.127,18.211
Analysis,1,287,714,9.06,9.075
Analysis,1,245,670,21.86,22.151
Analysis,1,292,714,9.11,9.121
Analysis,1,274,670,15.85,15.859
Analysis,1,287,715,8.86,8.878
Analysis,1,243,670,19.678,19.697
Analysis,1,287,714,4.97,4.983
Analysis,1,244,670,18.65,18.663
Analysis,1,284,714,9.24,9.245
Analysis,1,254,670,20.464,20.568
Analysis,1,265,670,19.164,19.162
Analysis,1,277,715,9.56,9.897
Analysis,1,254,670,19.76,19.776
Analysis,1,291,714,7.42,7.435
Analysis,1,256,670,19.752,19.788
Analysis,1,288,714,4.96,4.967
Analysis,1,283,670,18.703,18.712
Analysis,1,285,714,4.93,4.938
Analysis,1,235,670,18.548,18.556
Analysis,1,287,714,8.73,8.744
Analysis,1,277,670,14.77,14.779
Analysis,2,246,670,15.13,15.13
Analysis,1,268,670,15.02,15.029
Analysis,1,286,715,5.4,5.414
Analysis,2,261,670,13.92,13.918
Analysis,1,260,714,5.48,5.502
Analysis,1,244,670,19.503,19.589
Analysis,1,285,714,4.95,4.96
Analysis,1,261,670,19.814,19.829
Analysis,1,272,715,9.77,9.787
Analysis,2,266,670,13.36,13.36
Analysis,1,287,715,9.25,9.284
Analysis,2,285,670,13.75,13.75
Analysis,1,252,670,15.46,15.472
Analysis,1,286,715,9.02,9.042
Analysis,2,236,670,12.46,12.456
Analysis,1,283,714,9.33,9.379
Analysis,1,253,670,15.95,15.974
Analysis,1,291,715,8.68,9.193
Analysis,1,278,670,13.13,13.134
Analysis,1,286,715,9.09,9.102
Analysis,1,240,670,13.03,13.041
Analysis,1,269,714,5.61,5.622
Analysis,2,279,670,14.35,14.352
Analysis,2,253,670,16.16,16.165
Analysis,1,280,715,9.1,9.191
Analysis,1,243,670,13.5,13.512
Analysis,1,279,715,9.2,9.213
Analysis,1,252,670,32.009,32.037
Analysis,1,286,714,8.62,8.635
Analysis,1,284,670,25.61,25.633
Analysis,1,287,715,8.54,8.559
Analysis,1,283,670,14.84,14.846
Analysis,1,258,714,9.27,9.834
Analysis,2,254,670,13.34,13.34
Analysis,1,254,670,14.24,14.243
Analysis,1,288,714,8.98,8.995
Analysis,1,261,670,22.887,22.991
Analysis,1,285,715,5.71,5.777
Analysis,1,251,670,13.45,13.452
Analysis,1,287,715,7.47,7.486
Analysis,1,277,670,27.4,27.426
Analysis,1,286,715,9.04,9.057
Analysis,1,277,670,35.906,35.943
Analysis,1,285,715,8.41,8.425
Analysis,1,256,670,20.166,20.223
Analysis,1,259,670,22.058,22.825
Analysis,1,284,715,5.58,5.593
Analysis,1,278,670,23.488,23.584
Analysis,1,287,715,8.6,9.895
Analysis,1,238,670,20.207,20.499
Analysis,1,286,715,9.22,9.23
Analysis,1,252,670,12.93,12.937
Analysis,1,288,715,8.86,8.879
Analysis,1,242,670,13.09,13.097
Analysis,1,285,715,8.85,8.861
Analysis,1,256,670,21.764,21.917
Analysis,1,257,670,19.864,19.94
Analysis,1,284,714,8.99,9.275
Analysis,1,256,670,20.225,20.541
Analysis,1,287,715,9.12,9.132
Analysis,1,243,670,18.2,18.305
Analysis,1,279,715,5.84,5.847
Analysis,1,248,670,20.098,20.234
Analysis,1,291,714,8.99,9.001
Analysis,1,281,670,22.258,22.429
Analysis,1,282,714,5.53,5.56
Analysis,1,267,670,21.409,21.47
Analysis,1,265,670,20.611,20.823
Analysis,1,280,714,5.79,5.805
Analysis,1,243,670,20.072,20.363
Analysis,1,285,714,5.36,5.361
Analysis,1,236,670,20.022,20.076
Analysis,1,285,714,9.11,9.127
Analysis,1,248,670,21.683,21.822
Analysis,1,285,714,5.54,5.552
Analysis,1,251,670,18.937,18.985
Analysis,1,249,714,9.92,9.961
Analysis,1,285,670,18.32,18.333
Analysis,1,256,670,18.95,18.959
